"id"	"prob"
29509	0.811727276096414
25369	0.770193152589351
17988	0.123971611274739
34492	0.988273054514789
35433	0.136649036455357
46926	0.0176882005083432
12782	0.714984692099794
32613	0.802181526258179
26060	0.744349643398157
26999	0.0122452496670295
31639	0.941717512876592
40205	0.742575659945242
3865	0.104446102354526
49388	0.0525965678127251
16154	0.990746402301563
3603	0.917033249626717
19751	0.143112989356216
49275	0.949071586629637
15987	0.00538064073033815
35456	0.353842618862338
6402	0.993914224204774
45509	0.494036047028009
9726	0.539905670749081
10967	0.958234434591911
46976	0.903836410206572
34620	0.0495910111711002
36409	0.102669117989313
33958	0.133607862052137
2838	0.289021679241902
2688	0.757652710858388
21961	0.114565381377819
30283	0.47265092917167
30773	0.0692310584593097
40726	0.252462686052301
7836	0.0241687038626732
30324	0.529840172522091
19573	0.211650841216272
8473	0.892528725886496
201	0.981159134555818
42555	0.997218615860113
9876	0.558242549056462
20044	0.93662232273111
34255	0.345637763268862
401	0.995267415716872
39348	0.5378943912229
35896	0.12441396212364
46526	0.791339913004076
36913	0.650534258561581
30866	0.864147056776923
31149	0.122905210988007
16405	0.17965666706673
20523	0.0939940603362623
18574	0.168384665245456
37060	0.574268821997392
27728	0.126601964662741
13168	0.940980377618006
10155	0.989169144427592
12427	0.00187574262343884
48517	0.922272203395887
31017	0.950017433397875
24333	0.966319442959509
6908	0.900376970044339
5637	0.429261566951334
40825	0.00541915907672747
44738	0.130589148844789
31260	0.792781861286959
3324	0.0090353527302656
31863	0.970687125892334
49651	0.0374219392841208
34034	0.0199071522508412
3482	0.395112803570897
12041	0.078168202838487
42978	0.635006551499986
4903	0.989508364455234
29847	0.00688356375564775
7748	0.993385918190496
43660	0.908449735452828
34185	0.991383300090239
21390	0.403599836405299
16803	0.946813112457664
43814	0.988457318334145
18293	0.689233871325268
44915	0.899879963862209
33808	0.689016418299858
9355	0.947253230713858
32129	0.521218163473782
29848	0.0387082802227885
20672	0.00477128165843602
17822	0.957650155598494
35261	0.10870253447941
3877	0.960934337195019
12952	0.0266606720390038
37985	0.410030656679027
2631	0.380439001197818
35465	0.730842443257145
23813	0.304750192416267
41738	0.0312232698045533
43129	0.0752705429920787
32608	0.834556138413429
36702	1.61762681232964e-06
2381	0.00695215899576183
37766	0.297238675752884
11303	0.346163356225906
5152	0.780602802741476
952	0.969374702465826
15790	0.96059097649172
1318	0.990748664488366
31358	0.210297426936789
37145	0.412349866684981
25945	0.972354964153449
28237	0.982077457918712
35994	0.00237131402355944
9565	0.642563297608512
26030	0.514661229797427
17534	9.40020945363985e-05
46233	0.549582119767328
23746	0.0612480386567749
34614	0.926952744957437
4197	0.264603558765651
26648	0.000297071102800341
32946	0.999463511805855
43182	0.0239359775395627
25992	0.0170820456761915
27600	0.708957548742621
15818	0.426604698691609
37245	0.0867924397145517
6737	0.992096979301086
38137	0.187607708049037
4037	0.904901807179103
18359	0.000627992385061544
10168	0.553819940713184
34404	0.977546745271966
37803	0.803364124831158
47687	0.0154990016608593
27579	0.000112921895193691
15588	0.020928492778064
44802	0.839064166466041
3700	0.943725472570531
10309	0.282969363622638
30545	0.0297555253223961
35278	0.764397143023245
24553	0.424666314963659
3510	0.0745911144933056
13016	0.975733550054385
38514	0.546432695033529
46325	0.875447650784753
4528	0.665797912734886
4386	0.13201372542162
35085	0.988337461462836
28341	0.996547446756779
28808	0.986188659550017
33660	0.977902753396655
27010	0.127275158334493
18481	0.286283263861611
18906	0.525617772987838
24654	0.159197376678093
27331	0.956949069614673
4656	0.964166095703216
38960	0.554033296856589
27244	0.339300594108762
1729	0.757507693205055
23393	0.607606745678011
1979	0.810376604168317
16398	0.813820738668276
44281	0.820032574254929
16228	0.149898219123695
14696	0.541982044544668
14923	0.965112487877664
8677	0.604534758517747
41811	0.558700744809676
32144	0.365760620665726
43197	0.244284358217603
4643	0.878250274632108
12460	0.0215668287077652
49060	3.81477049400386e-05
35777	0.0761124772911612
28151	0.927514232801037
25705	0.961644375434912
22059	0.425752358240358
29893	0.997112164156027
25478	0.939101226276064
48969	0.0680720398006338
21409	0.983833878299352
44774	0.958324266162536
40700	0.0192397962983912
33335	0.898687691880735
10944	0.907478734031806
45101	0.985253506846509
36482	0.952738597458187
43971	0.91794018756059
18704	0.866131450790656
20343	0.0757555231705749
49506	0.408170496810879
28721	0.985304316249171
12418	0.606344103641679
5914	0.767547142208075
34981	0.974351114148387
23568	0.66259739540897
4042	0.957583595076384
5211	0.854888994096906
3219	0.013448290196814
3128	0.280980461514765
18882	0.0329197041531343
44362	0.714290002575258
7416	0.501195701099811
30483	0.0707757325592115
15731	0.355512592459521
39048	0.991541571602407
6887	0.0195246138681205
38962	0.00182938805386808
29979	0.999852170413831
30104	0.956052992237466
48431	0.569835292374821
29980	0.130530154911929
22127	0.559734532368844
18611	0.17742673381773
35307	0.116851377153214
4308	0.566427435863616
36017	0.330945222583261
23543	0.888003550381361
16029	0.902143337607976
4632	0.0635352646162717
14618	0.0126566432720176
5859	0.748045913752279
5298	0.828065682206083
25544	0.411877353956438
42822	0.999889913339992
4577	0.0664872609902906
29894	0.958008539067238
915	0.00519926913397068
19275	0.0752222845830937
15597	0.0125406645145521
10238	0.0108011280920227
7724	0.173155028076949
21625	0.534546231369805
40429	0.00535775974113294
4720	0.58571348389012
49321	0.311229510427216
35858	0.101470275117663
17059	0.646408414950584
19696	0.824983653284903
34445	0.444861182486303
41387	0.914560951027647
42211	0.0438762455338987
612	0.741272919080747
9436	0.129478789076795
4510	0.127648501731063
32419	0.751358489315896
29972	0.925938441531148
40569	0.035160692679011
3125	0.176554457698371
7692	0.342214498910737
49600	0.954421593068265
1524	0.955948285801891
28088	0.600200019779714
25693	0.483038222337317
46560	0.698202556751803
34691	0.834074166947364
720	0.322703440491168
2404	0.668817321996107
35142	0.886501424410261
26175	0.842100830865881
18069	0.982258185234376
49748	0.870122143143092
20249	0.0215694090110173
29291	0.382715212102677
35488	0.967855349709794
33217	0.928539429635975
46973	0.998908424824306
45903	0.011794997001759
10749	0.0701756662093396
40384	0.820804730786968
18302	0.927815957993068
17632	0.952855041225368
23933	0.222178936909218
31932	0.373803827816649
27708	0.0116357368451954
41310	0.264090781431392
22492	0.695487074356253
40422	0.35280280054581
1190	0.500995563230368
5176	0.0209797350918866
13980	0.0147195682171171
32376	0.627142394563627
7825	0.173386664108621
48147	0.982441424043031
20791	0.00658804877516224
20855	0.279075673909889
12637	0.849893365843838
15451	0.22488816992315
14565	0.389187926170348
23888	0.948554402915925
24559	0.867025880100095
12078	0.265384681377683
17312	0.413459461444888
37219	0.00258902422964805
12065	0.675168395795206
4482	0.912383403877994
23157	0.788738775693785
17245	0.0220273129357711
40686	0.438946577010687
40867	0.120695558433456
42341	0.156891483145042
44278	0.0041939884275797
17802	0.918731900123285
6113	0.947908457286013
1093	0.871070486050541
45167	0.863975884875939
49314	0.976075057289377
21079	0.966577084618846
34054	0.0367155248169519
6477	0.889340097739211
49008	9.6829304528898e-05
764	0.997253882566307
35458	0.792460303526671
32577	0.890026029551081
45852	0.65142752198414
9705	0.855101458211109
35773	0.99262842927458
40576	0.9640037558397
48039	0.883526025055763
29048	0.00156244186529132
42596	0.636568869555026
18396	0.963249288692911
1738	0.962819444528343
34078	0.985457248216617
15925	0.996515253409613
10853	0.401130837766713
44907	0.00121043113643233
46147	0.68553977044304
28205	0.130495443104769
28230	0.324273472553315
8114	0.351521736232123
26214	0.679288192977022
3803	0.717821402614011
1305	0.0119055228914644
45280	0.377831699099564
21540	0.93442266251702
7809	0.776473908195977
42705	0.17937264365792
23778	0.152433738793067
1184	0.547884138213405
12732	0.249669287093337
25177	0.022988073758916
42875	0.837401108357139
38888	0.205302700671576
25347	0.338957072038857
11884	0.551463790796975
34978	0.0542559342780931
12219	0.216661691626126
41327	0.993161680190624
41985	0.0123404391814861
20074	0.0473043856184163
16530	0.157426362836318
36992	0.76917571924498
35716	0.968230692431741
15534	0.979849085599705
2307	0.216672065694807
49508	0.879283178198091
19500	0.0380254395502065
41329	0.0463902907801819
22043	0.481566025945065
41528	0.618398336622583
35491	0.0688932155717585
3672	0.072634856973955
26842	0.961891605661061
29408	0.206523345422576
14803	0.998025837862191
26314	0.458787102722109
30510	0.936572098764383
23169	0.313317979275596
39430	0.801758501320755
671	0.178676253250294
26447	0.982445542935923
23809	0.0310342082653071
39040	0.158453879459302
15220	0.999774454054232
339	0.558049914015582
28942	0.978651550959426
48268	0.815184567021726
29391	0.975502083433913
26255	0.883305976228729
1381	0.00992684255610745
13530	0.880484961784047
16091	0.0213890315799172
25471	0.03732926442619
23806	0.987853155294251
42967	0.028766629611986
36929	0.994407591701368
41361	0.965068784886856
21455	0.104169198475285
31192	0.928724793858022
25074	0.338968539896454
37626	0.200641568207875
3506	0.994305571225793
35924	0.393013822014413
24867	0.0694671818066256
38926	0.985332040257458
14419	0.0146175672264828
49972	0.815313113989804
29947	0.00929434060658963
30500	0.0399656930891725
28386	0.996311412895564
4002	0.994645170508181
19299	0.0112188665753722
8390	0.00937667161441901
29739	0.477466671602344
21010	0.532436726358155
32339	0.916980160604998
37187	0.898281282010757
41235	0.783990836122962
33416	0.569963051808405
9628	0.399749684497156
12715	0.19368442176826
17673	0.138473048344964
17914	0.157169966798649
28980	0.307937013829681
25628	0.0809119339636538
14222	0.596176717724189
9473	0.019938998118359
38904	0.175965146546021
22107	0.0255361706373163
11440	0.875537230082148
31908	0.0381214473427586
49711	0.953853167033362
576	0.0652407645953692
7886	0.753977689442831
1595	0.834339789350465
39766	0.837947961918066
12174	0.984223044765263
13661	0.68245998992052
23231	0.891038396052177
6356	0.387767315795658
26950	0.106334499450339
9394	0.631400565627214
23710	0.624307706921361
25884	0.807968420248592
29920	0.977582268245096
24802	0.160761504767572
48136	0.680589360374428
10636	0.0339381329555797
17043	0.782124228887799
575	0.0543318934682129
15502	0.406378242637516
40650	0.992549982334897
23679	0.141757735382271
17464	0.665308055739299
40388	0.688477654066592
9811	0.353374192574967
33615	0.0353673803961927
29374	0.204522707446447
405	0.00228281564777288
42958	0.824982008831236
43382	0.010863209385813
40614	0.0283698967255609
41306	0.0687646766029635
37709	0.957532659058437
14131	0.0655078203689309
33741	0.0117441023540899
40830	0.472089300193311
36564	0.0629150932283898
14192	0.941059904569584
48605	0.897713535234372
33249	0.414754507400156
33221	0.995700140594224
31769	0.779314145874997
31770	0.222939096018518
31798	0.921820001466868
9729	0.973509121877449
44398	0.83956214837268
23816	0.0151060862416361
13195	0.976818321857028
46066	0.956530248478548
14168	0.030099070087607
19970	0.0993428747799047
48557	0.106481139044393
33588	0.90487815718832
49372	0.0581501891525369
33304	1.27778821780706e-08
17652	0.682170861958204
33459	0.0514929297520053
9974	0.76901334623324
46354	0.914068648289355
45749	0.540628266815014
12729	0.425625523615107
16175	0.427876310102574
13691	0.244376250163455
14233	0.000336330458791332
36197	0.875838070822201
44108	0.105888870200275
48294	0.00342406151008649
32857	0.842759914587702
19564	0.196077101024509
12389	0.743245684840835
31651	0.76143484575505
40356	0.662797896782375
33871	0.993206364937371
28153	0.121780236621233
35783	0.0708687069171701
34446	0.975446663090549
4446	0.0376359314218546
36060	0.64653365390204
29017	0.6096235938685
37437	0.0308311931141248
1857	0.00910681105456912
27512	0.205131041166976
9575	0.596189501264541
48337	0.00141182338014129
34561	0.917639249400711
44392	0.649873640325374
36098	0.0192930090044741
44212	0.56897252317609
31950	0.66639095927715
9941	0.676631844227246
67	0.354444462742183
37522	0.553089158457816
2964	0.595502380360191
40917	0.0494162357833899
34204	0.094259638002889
20866	0.0521268512192484
35904	0.048964543152008
37565	0.151332642722017
36096	0.64103403151325
16922	0.171959991686039
31442	0.00974532171134308
20715	0.942993192430244
538	0.153662147118591
37480	0.910209544683343
18976	0.184719112167321
2017	0.120331573984952
36328	0.974083901277992
11502	0.00962231598482185
6229	0.150843548456891
16264	0.576249060591852
5000	0.00265157797513265
16136	0.479288306438037
43332	0.00628144038705425
42714	0.0199627869203847
4947	0.0358633937839845
36571	0.015900990006891
30394	0.522514412258498
27291	0.99027838202682
41714	0.233275081891181
43566	0.00672044920634291
9653	0.178337230758153
7062	0.478785399266655
35937	0.0161884183330931
42639	0.0265668633202459
41322	0.144774860155968
18517	0.997716551029612
28778	0.913711507230594
8075	0.7048590987755
4824	0.646281176172015
31768	0.0471901454900491
38374	0.00406325569084551
11407	0.17171585208517
27430	0.0412999857013586
36082	0.988316300964193
20255	0.0396154846796682
46390	0.0139974925060736
4173	0.738866359237796
12711	0.532368598736691
12582	0.230885816190519
4472	0.608406666319427
42142	0.882102059050063
12778	0.947608147372604
3900	0.626156528272319
5337	0.0189684355489321
23445	0.692817910179294
1833	0.00661128930384553
47987	0.94519758217807
47453	0.371408388933147
8736	0.775533444147893
19133	0.497526875888942
47585	0.00249773947669429
13066	0.519519300959708
39948	0.702618880819427
36070	0.0702213154243643
37955	0.601402988820791
24676	0.00184540699897042
41962	0.707329799698112
10639	0.992747960715425
33526	0.908868660785237
45397	0.175149326148662
43339	0.286707107992444
3202	0.888038547842931
19210	0.135033740380352
3625	0.989350963809145
43284	0.910666168584906
10778	0.998674030923658
37911	0.0703278844342502
25465	0.0019263643732276
25737	0.977532517540486
25157	0.788917708518697
26506	0.389187789760024
9522	0.292739272331024
18417	0.0108009842930208
4866	0.00134575017142835
45960	0.986559034937193
46882	0.042973877015995
20448	0.73856623252306
11922	0.799351734749886
10061	0.915501110007515
24313	0.988884517634618
37007	0.934189782631895
34795	0.886299522718464
47326	0.467401059103938
25354	0.898317148734907
14166	4.85117433582021e-05
21618	0.322087949757263
43588	0.998040802544316
324	0.179835151642845
30476	0.137585783520455
24101	0.931490059086156
6054	0.896474631913041
42481	0.875025613341575
27920	0.397134723446487
18182	0.72096312783905
34128	0.859445312075271
20312	0.270654126025039
18175	0.887374918393587
6779	0.900772202289138
40987	0.937464473937347
16925	0.999991521072023
14758	0.9328000758844
30812	0.0640546786836924
26687	0.132129725784088
